,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode93,barcode95,barcode96
156,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Thermoguttaceae,Thermostilla,Thermostilla marina,1742923,0.0030520319357568,0.0018337257733678,0.0031482962075995,0.0032987298220325,0.0033837474863544,0.0029660325842506,0.0034904216187455,0.0013884301657493,0.0044785012523554,0.002351861368635,0.0034717294781336,0.003257151586552,0.0039868179853849,0.0034761711417038,0.0037816804114966,0.0028804766302678,0.003639060508268,0.0025548505327183,0.0027960126244771,0.0019249441833756,0.0043449625187754,0.0027221896943391,0.0025957294132437,0.00340075517279,,0.0023189845960521,0.0036602305978467,0.0025712729039506,0.0039135072853644,0.00335745297853,0.0018150556948725,0.0020801906096993,0.0025491892297922,0.0016510220048219,0.0018305788201089,0.0015808153175269,0.0031592816977292,0.0024152312598156,0.0046344808602181,0.001882581464437,0.0037531608379226,,0.0019070641027337,0.0031286983878662,0.0027309637495977,0.0026669972343967,0.0051139436011513,0.0036326342493758,0.0053445711916504,0.0026090216424272,0.0029400461818392,0.0015705853204008,0.0034311538196237,0.0030592413817586,0.0019462433615761,0.0028591292375467,0.0036904079679678,0.0032688422158649,0.0020949873831516,0.0027825412851901,,0.003462413459191,0.0032529015554483,0.004460681425615,0.0027037040616746,0.0035249752665877,0.0031308930155454,0.0023270998489862,0.0035945919554865,0.0033202426883338,0.0026553628895047,0.0026733728513919,0.0024875469795417,0.002952881787195,,0.0035564729207133,0.0039788111317143,0.0030656185486745,,0.0022893908744134,,0.0018120025360729,
157,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax ginsengisoli,363844,0.003982734551036,0.0025370397799314,,0.0017497240742025,0.0014650766451854,0.0014420732548553,0.0031478589289855,0.0029939426047663,0.0016180881852084,0.0019659715571239,0.0009336331714052,,0.0014087438708708,0.003029652042497,0.0020619190584261,0.0019317698143189,0.0017410620110314,0.0013271447394372,0.0019738165025251,0.0016221227963073,0.0025871070972369,,0.0016574856239342,,0.003308288319999,0.0040389484419738,0.0037299139672826,0.0032127726323534,0.0017969729584141,0.0009214440745956,0.0013239966141644,0.0024699727496701,0.0025755713381093,0.0013098919856632,0.0014642437407306,0.0015309752521114,0.002765477005361,0.0032230278982762,,0.002640784079405,0.0018354435528138,0.0020383293596896,0.001239758761892,0.0025574649118369,0.0027528326672661,0.0013870949566959,,0.0016779209424399,,0.0013909596904077,0.001913080089582,0.0040675362482824,,0.0022576048787018,0.0023612113779645,0.0020619842391587,,0.0012110120997679,0.0015451563099581,0.0012551733021266,0.0034471045906098,,0.0007198590395389,0.0045451636700241,0.0007184549163168,,,0.0029837320219265,0.001353001196763,0.0012235808768612,0.0009664721095883,0.0018641799012041,0.0015230175350902,0.0014796092776867,0.0043634976598289,0.0011767674196917,0.0018437452129438,,,0.0008910263118063,,,
158,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Neorhizobium,Neorhizobium galegae,399,0.0026488802550628,0.0011613478425153,,,,,,0.002519885880605,,0.0017428214691161,0.0014244402014925,,,0.0030806669294259,,0.0012719362332807,,0.0014367361960904,0.0029084091649343,0.0010533569949431,0.0042097747382441,,0.001912167282867,,0.0027545934568147,0.002233738867336,,0.0031586016974111,,,0.0016457363491583,,0.0024190918247567,,0.0019550834342188,0.0028412193627638,,0.0023302647997831,,0.0024401203519345,,0.0087225021015807,0.0025092360311751,0.0030535757688818,,0.0023719518300377,,0.0015689747366001,,0.0013469313731381,0.0032542495907122,0.0019071532054316,,,0.0012614161929143,,,,0.0017543021632992,,,,0.0006085881395579,,0.0010414654265202,,0.0021346162777919,0.004797308156745,0.0013642661353109,0.0015305159228118,,,,,0.0053155434250756,,,0.0012456477879167,,0.0010158906699343,,,
159,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Terrimonas,Terrimonas soli,2024524,0.0051201097041905,0.0035448227623943,0.0067142706922887,0.0045467337430479,0.0060833030913275,0.0041012898112694,0.0039426178332649,0.0044723946287502,0.0031749015818801,0.004694810516008,0.0024533721321626,0.0067915807793203,0.0072917167031768,0.0051303515225065,0.0045892977893425,0.0045069277635451,0.0048403473483222,0.0042645130807508,0.0044993898380149,0.0024391047182255,0.0050457684947755,0.0051365193675678,0.0044366664620212,0.0047249012697293,0.0041311517973489,0.0035381301024908,0.0057416790757559,0.0049300417742424,0.0047107344104452,0.0042111472442937,0.0024645728192527,0.0041806965950516,0.0045232715253312,0.0033304188368895,0.0019974816999224,0.0035623287292925,0.0062913700126402,0.0070758465837406,0.0053966769902294,0.0041976863579794,0.0064293356959309,0.002048623528587,0.0038326105920101,0.004426566581151,0.0065105267993249,0.0074279487205235,0.0064836959031745,0.0055699960332968,0.0070396814443237,0.0031398434700564,0.0039984715823292,0.0043807848520216,0.0029866414844236,0.0043106900358589,0.0041105579872942,0.0037629930310457,0.0094790154501493,0.0056117233758976,0.0031947177303544,0.003351491503705,0.0030668966804698,0.0025416590296985,0.0014054609566408,0.0056595884245949,0.0034627068452312,0.0041145146486764,0.0034714116047404,0.0029203471195383,0.0046992005253971,0.0043215539318405,0.0029431065417584,0.0039785580845354,0.0040976217646671,0.0027316684133428,0.0049471764527571,0.0021394397671599,0.0054488184913539,0.0038038678643523,,0.0030432136594091,,0.0067126508292423,
160,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus thermoruber,33942,0.0025156061660504,0.0015856655831302,0.0027036160964434,0.002374845565103,0.0024550806753941,0.0020565548195422,0.0029439991722364,0.0014645136870692,0.0033180443056506,0.0025790349416722,0.0027901313462964,0.0024052934242606,0.0015585153214688,0.0017247779254746,0.001573563982823,0.0016337284623652,0.0018739520662352,0.0023715415019762,0.0020546134093195,0.0011293223001415,0.0017862493192933,0.0025585583447786,0.0035010266705327,0.0032556322437958,0.0013124684502776,,0.0016147974163241,0.0018428239180464,0.0026453383992491,0.0024664992214996,0.0016483488238543,,0.002274469105602,,0.0027212552735839,0.001479016454058,0.0027548209367635,0.0015710565044692,0.0026485707440804,0.0011898016997167,0.0029440160212149,0.0010889292196007,0.0013745570093087,0.0015323061207116,,0.0019514553353968,0.0025281866881209,0.0031352678984504,0.0035029498525073,0.0030520273057678,0.0016185832645285,0.0006794188355806,0.0016364049094257,0.0021989005497251,0.0011335812014611,0.0021425990913116,,0.0019920318725099,0.0018539455378727,0.0023190045248868,0.002300172512939,,0.0025811488376984,0.0020354754289037,0.0016312730196491,,0.0016672225116431,0.0017848694799183,0.0007549448896656,0.0017712261385621,0.0014988579610523,0.0023598234889298,0.0023525952056733,0.0024172057252806,,0.0020782432018142,0.0021577089054531,0.0025466308761788,,0.0015664756321106,,,
161,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geoalkalibacter,Geoalkalibacter subterraneus,483547,0.0013092283378003,0.0007157057833015,,0.0010521958368455,0.0017959811743948,0.0015551335882907,0.0016840996802321,0.000985920145296,0.0031090702872031,0.0013936834774074,,0.0016771740484478,0.0016610624368461,,,,0.0024082969417784,0.0011137304793171,0.0011158513784544,0.0008237073010093,,0.0018772339622333,0.0014138946244676,,,,,0.0009567747689685,0.0015960262279221,0.0011971054927142,,,0.0024268069419468,0.001308710004157,0.0013415933641304,,,,0.0022599378009438,,,0.0013793103449489,,,0.0022941596231572,0.0016066249988304,0.0019698930565512,0.0016296812832316,,0.0019736238743473,,,0.001425240355395,0.0020384740175175,0.001158972363978,0.0011813504880117,,0.0017112329152418,0.0009399138310559,0.0015333655404982,,,0.0014184632319812,0.0039255597557431,0.0011298974907591,,0.0012621904990189,,0.0020865380915776,0.0016321019710494,,0.0012203143395349,0.0016620504884724,0.0011688026069781,,0.0010480834432549,,,,0.0010774242244562,,0.0016981527423046,
162,Bacteria,Planctomycetes,,,,,Planctomycetes bacterium ETA_A8,2528021,0.0048833789251085,0.0035405684136892,0.0075685330962202,0.0048855930245408,0.0061769228003248,0.005631770336411,0.0057087662513406,0.003999999387488,0.0055687177868133,0.0051246763143827,0.0049831081092445,0.0050006610644962,0.005019082648538,0.005928328937469,0.0063667152180225,0.0052081504194219,0.0063471155890607,0.0053810423131049,0.0047690789985413,0.0037276851691608,0.0079247545015433,0.005339833912791,0.0051713992262453,0.0056389067924929,0.0033446279797051,0.0038934177952794,0.005006486786742,0.0047822618410779,0.0059340434876488,0.0066259851118236,0.004422620896019,0.0035971241645532,0.0045857626476864,0.0034834599263218,0.0045913532636387,0.0036790930526178,0.0048345629728716,0.0056950686565204,0.0074658676667072,0.0026000129603858,0.0064969053647656,0.002443178303575,0.0039321013028984,0.0049235535612257,0.0041398122155007,0.0043740278166082,0.0081580144771531,0.0053391801757062,0.0049719745896078,0.0049672823245716,0.0045186316448358,0.0032350861567296,0.0051164091005216,0.0063647775966737,0.0031982017416901,0.0055305481198175,0.0065153147257459,0.0046846672582427,0.0041213087903304,0.0050307699233382,0.0049050980512551,0.0057310613646647,0.0055155257005293,0.0083853492209565,0.004495966105234,0.0058384020714486,0.0060146373444195,0.0046130293092579,0.0054083575583793,0.0042240641267643,0.0055271280487835,0.0053539171127998,0.0052947911032968,0.0068249506418249,0.0033047857069948,0.0052403102371039,0.0053044877569812,0.0061374969932383,,0.0054427959540283,,0.0021417541927314,
163,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Adhaeribacter aerolatus,670289,0.0012223151457757,0.0011106905916756,,0.0011339349744418,0.0010833511159906,0.0012221610043689,0.0011564761611606,0.0011118581790878,,,0.0011498871395968,,0.0017107648917071,,,0.0015289743070969,,0.0016415694364939,0.00119658442172,0.0010998464683888,,0.0018837648345195,0.0011609989140803,0.0022127659048455,0.0031274967600563,0.0023073583544234,,0.0011462134347484,0.001120251847827,0.0005832249486066,0.0007128735093581,0.0015469670790468,0.0021299944072975,,,0.000904224515367,0.0017906315166671,,,0.0011753713408347,0.0026595183947765,0.0010906279251593,0.0011848259978881,0.0013646022807553,0.001820378214814,0.0018624655377896,0.0016446842178609,0.000991614441824,,,,0.0016827243091369,0.0023580717101524,,0.0009950122193251,0.0014292189749266,0.0041519070804211,0.0020579802581126,0.0009434459587825,,,,0.0004595825248455,,0.0013941203105427,,0.0014962355267551,0.001409112256022,0.0015875224183497,,,0.0008314066387202,0.0009557418129765,0.0007652305969214,,,,,,0.0009061685771375,,,
164,Bacteria,Chloroflexi,Tepidiformia,Tepidiformales,Tepidiformaceae,Tepidiforma,Tepidiforma bonchosmolovskayae,2601677,0.0013091382285725,0.0017839547154834,0.0030415680973301,0.0024588798416842,0.0023955687881174,0.0017567933806941,0.0026338735043873,0.0017255332029881,0.0014638430760222,0.0010885068706923,0.0023152272053431,0.0018656416371632,0.0023298041373238,0.001724774950755,0.0020106652722071,0.0017991757315351,0.00147943519892,0.0018243631014321,0.0019691360117254,0.0005791394001316,,0.0014788185124731,0.0018689439979655,0.0015627870322579,,0.001599412574538,,0.0013712766555817,0.0022053591331084,0.0023799060638027,0.0011659229963334,,,0.0008724738485149,0.0022802166426952,0.0013870247264045,,0.0010899985225235,0.0023482543061503,0.0007932013994707,0.0021413276232104,,0.0016888023154001,0.0016174449524536,0.0015701238846358,0.0025373477019253,0.0015689204459758,0.001757891646388,,0.001561508374861,0.0024752475243854,0.0016716541300476,0.0014034839271942,0.002488694329829,0.001133581085981,0.0018194491308434,,0.0020505978715454,0.0013698006118873,0.0008484306609143,0.0021216170972659,0.0028912322181547,0.0021238462273407,0.0020089095403602,0.0013316465992578,,0.0021300792991087,,0.0017815246474767,0.002115024579003,0.0014501970838804,0.0023357135233659,0.0014703720041173,0.0021484990418315,,0.0020884172854089,0.0020599644928001,0.0013765572303668,,0.0017825751515506,,0.0014365735423348,
165,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter capsici,435897,0.002756385449285,0.0019165623159858,0.0037199769551799,0.0014051839289558,0.0025752934522623,0.0012178987851816,0.0032495353553691,0.0011463834255534,,,0.0017301304275665,0.0037409581334016,,,,0.0011036196195126,0.0030480034978933,0.0024501650858496,0.0018909873446511,0.0012265662790241,,0.0019292794312949,0.0008809111762423,,0.0022275317332265,0.0029545190940935,,0.0015561482579577,0.0019313461963295,0.0012111512566177,0.0020953199691476,,,0.0018593857667453,0.0025277295490492,0.0018415326969362,0.0053268827819583,,,0.0023397061497717,0.0060752755479861,,,0.002324075519318,,,,0.0022453625925037,,,0.0025887406805529,0.0065951252992829,,0.0030315944867703,0.0010990676347923,0.0014292840693186,,,0.0010441662130315,0.0033593038534789,0.0075779004129946,,0.0020906270211352,,0.0016677984141546,,0.0019336356300069,0.0056631480852201,0.0009554087757938,0.0019182971687234,0.0017095271360851,0.0023611327015543,0.0036483733798193,0.0012848882770865,0.0251801839159745,0.0031241803740506,,0.0031510350762897,,0.0009373145258207,,,
166,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,Anaeromyxobacter sp. K,447217,0.002512951371012,0.0014683910787716,0.0069394449195702,0.0022189196704602,0.0028016148842115,0.0025284542217292,0.0032035481267923,0.0012861691622526,0.0042988367066581,0.0027045046591321,0.0014897809832886,0.0043470229079617,0.0039007922270128,,0.0037801524810597,0.0022417714547481,0.00320584450826,0.0028754617422797,0.0022075142708487,0.0013686130702346,0.0035744324956636,0.0035868366252708,0.0019382958712346,0.0036229126676784,0.0021536759153451,0.0024358307417371,,0.0019975177440842,0.0034403191890388,0.0022634290657289,0.0017960430865003,0.0026748985698501,0.0020950016470671,,0.0013183018924667,0.0020952852713014,,0.002844299058948,0.0037459767882658,0.0017663767871555,0.0048180054224513,,0.0018521269857282,0.0034915928919149,0.0042882001705886,0.0027494799275983,0.0033263593165497,0.0033262769437542,0.0070191053217661,0.0031110015900422,,,0.0036919199795401,0.0041053061482116,0.0019108357938141,0.001543511756309,0.0044772767424699,0.0028269917949052,0.0017136519867951,0.0023337933964427,,0.0037472419603807,0.0009639650694127,,0.0016301903170496,,0.0018593648524177,,0.0016421561152487,0.0033696834264153,0.0014837925732457,0.0020769906900871,0.0022827776144795,0.001556752790354,,0.002369780818675,,0.0028871226643022,,0.0018861486184723,,0.0011217372996498,
167,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Neobacillus,Neobacillus niacini,86668,0.0018562481556545,0.0011238903759315,0.0046098406779636,0.0023339087448281,0.0042216765200973,0.0023530618640521,0.0029733322340896,0.0012724199231074,0.0029043713809748,0.0017870918471215,0.0026220824105654,0.0036924509832721,0.0028044067406283,0.002344494640713,0.0013668439046045,0.0016297991164524,0.0020970928882476,0.002060856999866,0.0026129338502684,0.0017185294778395,0.0024681918553099,0.0031706373035558,0.0027391378666356,,0.0020825197359748,,,0.0015272653468853,0.0024031090713531,0.0018051220078954,0.0012032617902546,,0.0018020817283433,0.0039109839069428,0.0018033724036623,0.0019330256922054,,,0.0022618115444621,0.0011824465342358,0.0027181360355427,0.0011562859454554,0.0020120062260944,0.0012675020625367,0.0033669042003944,0.0027785352008891,0.0027964442637161,0.0024794850686668,0.0047913198446754,0.00141392568148,,,0.002525986211411,0.0019365273904384,0.0019953309599608,0.0025106393780413,0.003499555828983,0.0033429093037417,0.0020772262576214,0.0019574198344648,,,0.0014217428749152,0.0027535323916627,0.0024039696090368,,0.0024666555825051,0.0016276709453867,0.0029626858815969,0.0024596940577498,0.0019999705634102,0.0032382970254125,0.0027122185198701,0.0022628000563188,,0.0021650165716959,0.0020718252608554,0.0026806035911891,,0.002095178428905,,0.0020874718445885,
168,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. S3,486398,0.0037473340791502,0.0021901543669905,0.0065157278396654,0.0056047509644318,0.0054177958238277,0.0037444208518451,0.005903970010103,0.0023817000189108,0.0061621309227574,0.0028567082665744,0.004438636630841,0.0084267521470225,0.0055250381950769,0.0046449005019717,0.0045204535478743,0.0042485388549854,0.0044449247660727,0.0039268802908579,0.0043400591259903,0.0032872993928041,0.006823997403571,0.0058230130545737,0.0048463276992404,0.0059436484115149,0.00297915946149,0.0029716096136744,0.0046968578500586,0.002569636824799,0.0056710018936652,0.0047921943431037,0.0028202346107998,0.0043413877702843,0.0028568492453305,0.0067853562077426,0.0032896507575904,0.0026547416578891,0.0043932876674629,0.0043711135003575,0.0041241987981953,0.0028598677416237,0.0047795439516838,0.0025936830087195,0.005048931132301,0.0026205350537382,0.0055725108988428,0.0051427328837815,0.0052805859217355,0.0058962901097455,0.0069860048965023,0.0037890472718829,0.0052281539051194,0.0016718421453971,0.005705395189392,0.003243012567593,0.0027483402836803,0.0037137137076308,0.0084484984865056,0.0048658348196961,0.0038046443299899,0.0027635564827717,0.0051754072253959,0.00417872590971,0.0028904138166972,0.0040034786210849,0.0036506182514638,0.0073197208973618,0.0039050415364618,0.0039302455572849,0.0042374800180092,0.0040907512425534,0.003540637532156,0.0058829990208781,0.0044855429157378,0.0035625032490918,0.0052314759430948,0.0060331196413411,0.0039151514862474,0.0051938065836915,,0.0032143075641558,,0.0225374985077874,
169,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira moscoviensis,42253,0.0019073979914828,0.0010918452274285,,0.0017040074764282,0.0016847391872258,0.0017783605107738,0.0017085562590618,0.0018129360605467,0.0022920611523274,0.0021168091813178,0.0020839258265434,0.0023304817505676,0.0024877013097754,0.0018384706418775,0.0022544158537779,0.002229757778259,0.0028954980343123,0.0029032269506737,0.0022810967418677,0.0022358004204579,0.002119445834929,0.0025286611808024,0.0019013773183655,0.0040749826624647,0.0016868811077042,0.0032823669893267,0.0025765120810636,0.0024507632421559,0.0026794596181192,0.0020669061614109,0.0014126627591865,,0.0015747295830733,0.0013427050996262,0.0020670720452037,0.0017599407415529,,0.0025984000218589,0.0014001399430888,0.0016187200440242,0.0029771531532987,,0.0015927733945726,0.0025944669795805,0.0024850025924317,0.0036880420836733,0.0023455749613444,0.0020955295147271,,0.0020366088750522,0.0025470331385297,0.0011501207161008,0.0019430236890386,0.0024533114825793,0.0015338164030963,0.0020313367952048,0.0041580371436511,0.002147203147732,0.0017160662833722,0.0027206565470277,,,0.0013923673372626,0.0038741244844518,0.0018190974840138,0.0032574846020471,0.0020082218062436,0.0017372370554522,0.0029195653639927,0.0030229839189014,0.001460550872589,0.0012504939045023,0.0014442671685482,0.0012742537258717,0.0027395882808662,0.0018269266278413,0.0037728018685165,0.0045228518547665,,0.0017489649130514,,0.0020126715139203,
